0,-0.7410714030265808,"[0.009820056628815424, 155, 'relu', 224, 153, 0.008936182862028996]"
1,-0.717391312122345,"[0.0020994286081810077, 183, 'softmax', 46, 157, 0.0021405214121741393]"
2,-0.6933333277702332,"[0.008928686376119477, 156, 'sigmoid', 150, 175, 0.002141042852611683]"
3,-0.686274528503418,"[0.006099808598896251, 197, 'softmax', 51, 163, 0.003147909582739949]"
4,-0.6857143044471741,"[0.00016670278035627828, 193, 'softmax', 35, 162, 0.008910946557182567]"
5,-0.6820809245109558,"[0.00025714544635025083, 172, 'softmax', 173, 45, 0.009979570706553115]"
6,-0.6764705777168274,"[0.0007689741062997938, 113, 'softmax', 204, 52, 0.0017591113347257444]"
7,-0.6666666865348816,"[0.005347308466355212, 197, 'softmax', 45, 44, 0.0025792353385660728]"
8,-0.6651162505149841,"[0.0044938314849521524, 141, 'sigmoid', 215, 189, 0.008325819044071774]"
9,-0.6488549709320068,"[0.007081715300126215, 152, 'relu', 131, 162, 0.003422173273372692]"
10,-0.6460905075073242,"[0.004212313026725364, 154, 'sigmoid', 243, 136, 0.0069191327411499415]"
11,-0.6333333253860474,"[0.0002860650199452163, 149, 'softmax', 240, 41, 0.0006507157114159163]"
12,-0.6086956262588501,"[0.001977932356940533, 179, 'softmax', 46, 152, 0.007182755947091913]"
13,-0.6057692170143127,"[0.00024341815829579901, 154, 'softmax', 104, 191, 0.0014840867655668167]"
14,-0.59375,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
15,-0.3672316372394562,"[0.00041091090607919394, 160, 'relu', 177, 79, 0.007480817604570131]"
16,-0.35672515630722046,"[0.008023209435361695, 166, 'relu', 171, 189, 0.0009139082108357499]"
17,-0.3461538553237915,"[0.00023089358217654411, 193, 'relu', 156, 105, 0.006024266009777979]"
18,-0.3333333432674408,"[0.009418187925295566, 152, 'relu', 222, 143, 0.008047022489501135]"
19,-0.29931971430778503,"[0.005039934091120299, 166, 'relu', 147, 175, 0.003417791452414425]"
