0,-0.8125,"[0.01, 112, 'softmax', 32, 200, 0.005200110247661778]"
1,-0.739130437374115,"[0.008676930206408898, 143, 'softmax', 46, 13, 0.005944402346306381]"
2,-0.7005347609519958,"[0.0009664530354577399, 187, 'softmax', 187, 132, 0.005399935556017626]"
3,-0.6953125,"[0.0029068702297142092, 112, 'softmax', 256, 90, 0.004494280467054704]"
4,-0.6941176652908325,"[0.00020475167168921283, 160, 'sigmoid', 85, 39, 0.00800155043292944]"
5,-0.6851851940155029,"[0.006885952642162703, 192, 'softmax', 54, 117, 0.005047583595990523]"
6,-0.6831682920455933,"[0.00011046089382152394, 193, 'softmax', 202, 102, 0.002671906730855143]"
7,-0.66015625,"[0.00023384710374752272, 100, 'softmax', 256, 5, 0.005977501799560041]"
8,-0.65234375,"[0.0003767323108078127, 194, 'relu', 256, 39, 0.005954724848939662]"
9,-0.6391752362251282,"[0.00024280516703826694, 190, 'softmax', 97, 191, 0.007457437665641346]"
10,-0.625984251499176,"[0.00019663860907474773, 179, 'sigmoid', 254, 24, 0.001946866596776648]"
11,-0.6194690465927124,"[0.00015185051784169347, 164, 'softmax', 113, 189, 0.0038450947779234274]"
12,-0.6153846383094788,"[0.00985470602987333, 165, 'softmax', 91, 46, 0.009707249318573169]"
13,-0.6111111044883728,"[0.005059577169522706, 126, 'softmax', 72, 171, 0.0007543232463984494]"
14,-0.609375,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
15,-0.5925925970077515,"[0.006956816292478732, 196, 'sigmoid', 54, 20, 0.006612836217887595]"
16,-0.3604651093482971,"[0.00044209301430762796, 190, 'sigmoid', 172, 85, 0.009469243461548003]"
17,-0.3591160178184509,"[0.0009730778935152599, 162, 'sigmoid', 181, 41, 0.009925758429427481]"
18,-0.3333333432674408,"[0.0033357989286273235, 126, 'relu', 99, 48, 0.004339385567667269]"
19,-0.2857142984867096,"[0.00011349924632487766, 170, 'relu', 196, 194, 0.009555546733031033]"
