0,-0.6785378728430873,"[0.00017585645385367947, 145, 'softmax', 34, 99, 0.002624014002725761]"
1,-0.6710981488608705,"[0.00013695175172327744, 100, 'softmax', 242, 83, 0.009186578783121655]"
2,-0.6709555610300253,"[0.0032248973333166395, 130, 'softmax', 220, 71, 0.005231457112741576]"
3,-0.6700612365628202,"[0.003807753053136184, 185, 'sigmoid', 96, 71, 0.0032325978998842164]"
4,-0.6680220757810452,"[0.0027436644228845267, 134, 'sigmoid', 253, 100, 0.008457476148408558]"
5,-0.6668028858142158,"[0.00024197368397363303, 120, 'sigmoid', 172, 84, 0.006103249018813045]"
6,-0.6664233796131878,"[0.0003290327558615498, 169, 'softmax', 232, 66, 0.005196788914839999]"
7,-0.6662309996236246,"[0.000716861917067131, 152, 'sigmoid', 198, 73, 0.004736322339808964]"
8,-0.659944089456869,"[0.001, 100, 'sigmoid', 64, 5, 0.001]"
9,-0.6592477202028741,"[0.00057935606260621, 196, 'sigmoid', 39, 82, 0.005771470261744879]"
10,-0.650925025470334,"[0.006686096073251804, 136, 'sigmoid', 230, 73, 0.003048898709344632]"
11,-0.3349426105475654,"[0.0002018262505101103, 169, 'sigmoid', 135, 45, 0.006711863341384151]"
