0,-0.704402506351471,"[0.00042489569099542446, 135, 'sigmoid', 159, 189, 0.0033662664706624527]"
1,-0.7007874250411987,"[0.001236422244183272, 118, 'sigmoid', 127, 29, 0.009856251048915719]"
2,-0.694915235042572,"[0.006261951233710451, 187, 'relu', 177, 165, 0.005041567305603008]"
3,-0.6929824352264404,"[0.0022581131814830274, 174, 'relu', 228, 161, 0.008923827942305328]"
4,-0.6904761791229248,"[0.00856967559235081, 186, 'softmax', 210, 184, 0.005624764782292398]"
5,-0.686274528503418,"[0.00044022423421896103, 131, 'sigmoid', 255, 192, 0.008602175551074101]"
6,-0.675000011920929,"[0.0004415896186313976, 189, 'softmax', 160, 44, 0.009115897686643127]"
7,-0.6607929468154907,"[0.0011870137594643026, 152, 'softmax', 227, 199, 0.00936226824432966]"
8,-0.6441441178321838,"[0.001477113763090753, 128, 'sigmoid', 222, 68, 0.0005581161421983551]"
9,-0.6358024477958679,"[0.0005038020087505026, 140, 'softmax', 162, 113, 0.001868040950412611]"
10,-0.625,"[0.0005475221294934151, 105, 'softmax', 168, 194, 0.004626324994722331]"
11,-0.38297873735427856,"[0.0010845756383976559, 126, 'relu', 47, 12, 0.009892814635978275]"
12,-0.35256409645080566,"[0.0001655557712823767, 139, 'sigmoid', 156, 155, 0.0013760631365815508]"
13,-0.33070865273475647,"[0.0018027621193171704, 183, 'relu', 127, 189, 0.00692134287698382]"
14,-0.3300970792770386,"[0.00021022251594113864, 171, 'relu', 206, 106, 0.005939316464837651]"
15,-0.3016759753227234,"[0.0003229751956909125, 103, 'relu', 179, 189, 0.001820302260283506]"
16,-0.2896551787853241,"[0.0003716330311199201, 153, 'sigmoid', 145, 55, 0.009555381461670308]"
17,-0.25,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
18,-0.2469135820865631,"[0.0036315261034837077, 155, 'sigmoid', 81, 29, 0.004150285426472657]"
19,-0.23404255509376526,"[0.0013614594181316291, 153, 'relu', 47, 167, 0.006605853831392591]"
