0,-0.828125,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
1,-0.7278481125831604,"[0.003991054576226807, 152, 'softmax', 158, 14, 0.0035711868866654894]"
2,-0.7272727489471436,"[0.00020206615812320153, 167, 'sigmoid', 44, 106, 0.0013111901138438417]"
3,-0.7142857313156128,"[0.005970649850633252, 106, 'softmax', 84, 103, 0.007499626229667324]"
4,-0.7114093899726868,"[0.0003905361462612204, 165, 'softmax', 149, 54, 0.006637751875012657]"
5,-0.7054263353347778,"[0.0008894580668741893, 159, 'softmax', 129, 89, 0.0077605777837979235]"
6,-0.6969696879386902,"[0.0022502612811951097, 136, 'softmax', 33, 15, 0.00096941464305532]"
7,-0.6764705777168274,"[0.008601913084295854, 103, 'sigmoid', 34, 61, 0.008205193466832817]"
8,-0.6756756901741028,"[0.005740440804308258, 104, 'softmax', 74, 17, 0.008750950801850996]"
9,-0.6744186282157898,"[0.009047508592686136, 103, 'softmax', 43, 20, 0.005272599968610023]"
10,-0.673202633857727,"[0.004068365547378869, 172, 'softmax', 153, 61, 0.0036090165641596327]"
11,-0.6612903475761414,"[0.004739113538700879, 116, 'sigmoid', 124, 52, 0.0019496363228107114]"
12,-0.656000018119812,"[0.00045447384199944315, 135, 'softmax', 250, 82, 0.009589602536143384]"
13,-0.645348846912384,"[0.00012451110523483644, 137, 'softmax', 172, 6, 0.0009466928620253244]"
14,-0.6320000290870667,"[0.0005479670860941122, 146, 'sigmoid', 125, 20, 0.004336947326446036]"
15,-0.5714285969734192,"[0.007711225766974959, 100, 'softmax', 49, 111, 0.0007275968345499015]"
16,-0.3571428656578064,"[0.001724202952415713, 139, 'sigmoid', 84, 177, 0.002183659625917669]"
17,-0.3366336524486542,"[0.00022661627211480504, 115, 'sigmoid', 101, 119, 0.006278374668392666]"
18,-0.3181818127632141,"[0.0008719665305637063, 103, 'sigmoid', 44, 17, 0.008073871873055792]"
19,-0.2924528419971466,"[0.00013208033452860872, 100, 'sigmoid', 106, 5, 0.0010803403403720363]"
