0,-0.8125,"[0.0024280385604930873, 100, 'softmax', 32, 5, 0.01]"
1,-0.7407407164573669,"[0.0017225769408935733, 105, 'sigmoid', 216, 200, 0.003582645454850476]"
2,-0.734375,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
3,-0.7222222089767456,"[0.000716309888672691, 155, 'relu', 108, 159, 0.0069944809956432085]"
4,-0.7094972133636475,"[0.003002690282263178, 137, 'sigmoid', 179, 102, 0.004979641230358212]"
5,-0.7007299065589905,"[0.008581166071641963, 166, 'softmax', 137, 186, 0.0053407657948173395]"
6,-0.6730769276618958,"[0.001052192836552553, 122, 'softmax', 104, 52, 0.0031512123996747144]"
7,-0.6690647602081299,"[0.002232907859685806, 167, 'softmax', 139, 184, 0.009528176312478211]"
8,-0.6633166074752808,"[0.002289662465104946, 100, 'sigmoid', 199, 5, 0.003346414842460229]"
9,-0.65625,"[0.0012411075690186935, 100, 'sigmoid', 32, 199, 0.01]"
10,-0.65625,"[0.01, 200, 'softmax', 256, 5, 1e-06]"
11,-0.6511628031730652,"[0.0005781222872921555, 162, 'relu', 43, 192, 0.0015696988785618305]"
12,-0.6480000019073486,"[0.006105706672703072, 189, 'sigmoid', 125, 46, 0.009440725629375788]"
13,-0.625,"[0.0037832927921667803, 100, 'sigmoid', 32, 144, 1e-06]"
14,-0.6086956262588501,"[0.006579992899183967, 109, 'relu', 138, 166, 0.0006286626872899116]"
15,-0.3863636255264282,"[0.00010640792824006984, 159, 'relu', 44, 56, 0.009846334132988558]"
16,-0.3720930218696594,"[0.0005698564988005573, 144, 'relu', 129, 20, 0.0011165542840765332]"
17,-0.34934496879577637,"[0.002355756406140136, 178, 'relu', 229, 196, 9.351327096587163e-05]"
18,-0.32894736528396606,"[0.0001095283333373001, 106, 'sigmoid', 76, 144, 0.004925388778155375]"
19,-0.30000001192092896,"[0.01, 162, 'relu', 180, 5, 0.009936046582233867]"
