0,-0.6703652516721537,"[0.002297849923075475, 147, 'sigmoid', 74, 30, 0.006692273825795036]"
1,-0.6686301916932907,"[0.001, 100, 'sigmoid', 64, 5, 0.001]"
2,-0.6681707368110316,"[0.008363961318423043, 140, 'softmax', 211, 68, 0.0010931702663778604]"
3,-0.6678437308762402,"[0.00048212707293520307, 163, 'softmax', 114, 59, 0.001688042893744228]"
4,-0.6677602036949475,"[0.003912265537747104, 134, 'softmax', 207, 13, 0.009251962336140713]"
5,-0.6675186336230927,"[0.0010944427246470144, 144, 'sigmoid', 180, 51, 0.004262580785901869]"
6,-0.6674051450464291,"[0.0037742571723907957, 186, 'sigmoid', 137, 34, 0.008747479798579372]"
7,-0.6671430969390625,"[0.00046573848902047217, 125, 'sigmoid', 152, 69, 0.0019921914944860705]"
8,-0.6667332268370607,"[0.0001, 200, 'softmax', 32, 100, 0.01]"
9,-0.6667192614497468,"[0.0039128517323021314, 141, 'sigmoid', 243, 54, 0.0030526608199441018]"
10,-0.6666026052575522,"[0.00027528546613907233, 155, 'sigmoid', 133, 59, 0.0034446490053048145]"
11,-0.6645736584891779,"[0.007196935764470052, 189, 'sigmoid', 233, 25, 0.004396642364789963]"
