0,-0.765625,"[0.001, 100, 'sigmoid', 64, 50, 0.001]"
1,-0.7525773048400879,"[0.00025710959136515514, 151, 'sigmoid', 97, 15, 0.004155012454510659]"
2,-0.707317054271698,"[0.0003821506033230047, 188, 'softmax', 82, 58, 0.006474983570870164]"
3,-0.69140625,"[0.0009857049076031348, 155, 'relu', 256, 14, 0.004655274250532926]"
4,-0.6875,"[0.01, 200, 'sigmoid', 32, 200, 1e-06]"
5,-0.6723163723945618,"[0.009837907070637463, 149, 'softmax', 177, 5, 0.0012053017767139225]"
6,-0.6690647602081299,"[0.0017102807979369377, 159, 'relu', 139, 76, 0.0037247994310765013]"
7,-0.6626505851745605,"[0.002174679163360551, 100, 'softmax', 249, 199, 1e-06]"
8,-0.6609442234039307,"[0.0012556832838424988, 161, 'sigmoid', 233, 194, 0.005369743075339717]"
9,-0.65625,"[0.0001, 100, 'sigmoid', 32, 5, 0.0026500685796810976]"
10,-0.6480686664581299,"[0.000579453211305679, 177, 'softmax', 233, 113, 0.008985033377510328]"
11,-0.6443514823913574,"[0.0015509706216250776, 188, 'softmax', 239, 136, 0.0023757644485478276]"
12,-0.6153846383094788,"[0.00010065219216747342, 120, 'sigmoid', 78, 161, 0.005801000199077024]"
13,-0.6015625,"[0.01, 200, 'sigmoid', 256, 200, 1e-06]"
14,-0.5900900959968567,"[0.0002844713626115734, 164, 'softmax', 222, 178, 0.0040445587743093816]"
15,-0.5675675868988037,"[0.0008220550970659703, 188, 'relu', 74, 147, 0.0009483555385765258]"
16,-0.5625,"[0.0019909574915684693, 189, 'softmax', 80, 170, 0.006393703453741486]"
17,-0.5227272510528564,"[0.00024732144523098435, 134, 'relu', 44, 74, 0.006651570873506302]"
18,-0.3333333432674408,"[0.0001, 100, 'sigmoid', 216, 25, 1e-06]"
19,-0.3046875,"[0.01, 200, 'sigmoid', 256, 5, 0.01]"
