0,-0.0066878498,0.06979868,0.101754636,-0.07460797,-0.10679048,0.11971852,0.0778096,-0.08178079,-0.06915763,-0.0144406855,0.08878681,-0.044101477,-0.07661733,0.099332094,0.020175546,-0.07857716,-0.061053663,0.037134558,-0.074833125,-0.06735304,-0.036565483,0.04059151,0.10646823,-0.057924837,0.02360931,0.0029625893,0.12250513,0.030180931,-0.050112188,0.02292189,-0.051656187,0.05277607,-0.02021727,-0.12018064,0.043298364,0.1027278,0.03515157,0.075543225,0.12329483,0.093996435,-0.0814091,-0.0670059,0.023932636,-0.024573743,0.012041479,-0.0921174,0.01174432,-0.12084627,-0.0879063,-0.037396878,0.11660516,0.05401677,0.11678743,-0.0208143,0.03914866,-0.08929166,-0.03527233,0.015539348,0.038366586,0.07023767,-0.081154495,0.023386896,-0.0444476,0.005859405,0.039304435,-0.017089665,0.028196096,0.041521847,-0.022829115,0.033706248,0.03412801,0.0053172708,0.029226303,-0.081638455,0.009243935,0.049254805,-0.06929153,0.0022714436,0.116021544,0.0059978664,0.10211873,0.075188965,0.022143692,0.11383209,0.0725767,0.018512428,-0.121300906,-0.08614266,-0.022430718,0.10319239,-0.03555256,0.10555354,-0.08756432,-0.058548927,0.05495447,0.08662501,-0.0035998821,0.108704865,0.056819916,0.09051606
1,0.23730522,0.59743875,1.7221088,0.21230318,-0.2500446,1.3326387,0.39833638,0.9867365,0.66042423,-0.37972048,0.47128397,0.3653313,-0.20715748,-0.5917527,-0.4095831,0.21987489,0.077741794,0.66400915,0.3579788,-0.09852911,-0.16506045,0.46245107,0.97775227,-0.48353285,0.24090788,-0.56985426,-0.06376144,1.2553511,-0.4607865,-0.08151074,0.2130915,-0.3501223,0.2953434,0.06938956,-1.6860869,-1.159542,-0.1896035,-0.40260753,-0.80198854,0.36447677,0.39270452,-0.17270213,-0.048519097,0.2159331,0.8063309,-0.117174014,-0.8592096,-0.15445182,-0.037414566,1.3931237,-0.0114909755,0.34573475,0.08056082,1.4563427,1.2908802,0.34978673,0.24840449,0.63415396,0.15225366,0.5346673,0.78255385,0.45388812,0.2522695,0.22157243,0.47018513,-0.696776,0.00575722,-0.21389285,1.4153216,0.6124441,0.12816124,-0.49530742,0.06386406,-0.045299828,-0.11688652,0.87101483,-0.37493852,0.61162055,0.8304046,-0.12483411,0.26550797,0.29838678,-0.38282597,0.065718204,-0.05106511,0.76429814,1.1450578,-0.35529938,-0.8889785,0.51517993,0.5917445,0.05303445,0.85648793,-0.36450377,0.27907708,-0.02140185,-0.071443126,0.04217212,-0.41490018,0.5208133
2,-0.36794928,-0.311684,0.7468745,0.26148263,-0.15868552,0.57347715,0.47941253,0.71955144,0.6831872,0.577661,0.472856,0.3364267,0.22970495,-0.0037237413,-0.21314855,0.0983697,0.57901174,-0.035602715,0.70437,0.32196692,0.7853987,0.47209555,-0.10244163,-0.6405407,0.08177505,-1.0200971,1.0727504,1.0966997,-0.124811314,0.43265715,-0.10737958,0.44643626,-0.06343838,-1.4890612,-0.8316771,-0.34512696,-0.06826627,-0.22539677,-0.22701274,-0.2933216,0.2795055,0.424071,0.14291275,-0.23582716,1.0749427,-0.3969417,-0.07935595,0.67606765,0.7670304,0.25976658,-0.06552868,0.05975258,0.19100672,0.46513644,1.0440736,-0.14155915,-0.9361822,-0.2333225,0.7350314,0.07120598,0.40082315,0.121081896,0.23148602,0.5023609,-0.017605554,-0.13776855,-0.1316202,0.5817545,0.061194025,-0.33285347,0.40298545,0.06250737,0.60430634,-0.0889113,0.8113388,0.8717439,-1.8943216,-0.21366596,0.59937894,-0.6881674,-0.38546762,0.07860571,-0.6604385,0.732372,-0.23515101,-0.2631361,-0.4679154,-0.11074384,0.20097539,0.2700163,0.028933868,-0.033198964,-0.16315132,-0.7124985,-0.047107693,-0.6539859,1.478924,-0.682792,-0.973098,-0.30517766
3,0.10780605,-0.6144876,1.8786001,-0.7962704,0.35573503,-0.16011557,-0.07251362,0.926864,0.91224164,0.5284362,0.39889786,0.050914135,0.17422624,0.031411797,-0.092733346,0.15408865,-0.048102483,-0.053419698,0.7239414,-0.057217956,0.11059301,1.5279402,-0.24138705,-0.62682855,-0.5180421,-0.2660503,-0.054235484,1.6988821,0.5307877,0.14455408,-0.41533563,-0.9308098,-0.48630232,-0.24295048,-1.7229733,-0.50433993,-0.81354636,0.62339306,-0.92314917,-0.602755,-0.16887811,0.30610108,-0.13858247,-0.48704132,0.17989588,-0.30406713,1.0119783,0.048552714,-0.3124181,0.14193912,0.20980564,0.023658203,-0.16152558,1.3812162,0.6511367,-0.03179047,0.088400386,0.52307975,0.07283196,0.23928086,-0.1916293,-0.014496449,-0.35084546,0.3431922,0.017400581,0.36345688,0.4377658,-0.25293675,0.119429186,0.30830708,0.1607637,1.0910826,0.58525646,-0.35053036,0.33656934,2.1693463,-0.8009562,0.06215212,0.98615474,-0.7713632,-0.45369083,0.18663387,-0.6897863,0.14311013,0.49691933,-0.36611468,0.22639671,-0.26123697,-0.6369179,-0.02550938,0.062578596,-0.108154155,-0.06412196,0.12207401,-0.16683494,0.30187073,-0.021675143,-0.18812588,0.04288131,-1.3080302
4,0.1808059,1.1122205,-0.8325653,-0.60489774,0.66858166,0.19523297,-1.0075305,-1.0189421,-0.3525525,-0.07831017,-0.38933432,-0.25154617,0.19460928,-0.13539411,-1.2438021,-0.40114042,-1.0050302,-0.8779836,-0.1904213,-0.7253935,-0.45270553,-0.6274142,0.4190911,0.36969164,0.087547205,0.23352891,-0.5609404,-0.92088205,0.023377774,0.23008047,-0.17474765,0.408922,-0.1089036,0.32299936,0.40354645,-0.82427394,0.02655717,-0.7666042,1.4774457,0.31178954,-0.24609785,-0.36646327,-0.1510538,0.21279931,-0.017429132,0.045524634,-0.94019794,0.14039531,0.1255345,0.76512414,0.2674012,0.31059358,0.31063753,-1.3813411,-0.3667931,-0.6787189,-0.44826287,-0.47203752,0.14602774,0.081855856,0.06363308,-0.15564638,-0.2230645,-0.037614875,0.032936517,0.1655755,-0.5107557,0.49828836,-0.3889629,-0.069869414,-0.27368325,-0.41782635,-0.92082167,-0.09701144,0.04716515,-1.2516934,-0.0974494,-0.61383325,-0.8069722,-0.017123837,0.24936862,-0.8850328,0.66559744,-0.2583562,-0.6096579,0.56535304,-1.2636563,-0.4086868,0.48697692,-0.23715194,0.299489,-0.029839605,-1.0394131,-0.32851848,-0.9095349,0.28174344,-0.43025285,0.053318176,0.9163822,0.028521974
5,-0.13117877,0.63505,-0.19762956,0.74514276,-0.60063255,-0.9234703,0.18129434,0.2076906,0.09250512,-0.64323956,0.10598591,-0.81749177,-0.25518933,-0.26244083,0.96678174,-0.62379354,0.12294282,-0.56198245,0.8708588,0.3181141,0.034935348,0.08249173,-0.19269608,0.56767404,-0.14632562,0.00045773663,-0.12933339,-1.6643932,0.20012489,-0.012809086,0.42556956,-0.034466162,0.044070467,1.0338051,2.2654018,-0.1663431,-0.11249672,-0.46051008,-0.28279713,-0.09955915,0.25556293,-0.31859538,0.16430226,-0.12737735,-0.7332778,1.0098493,0.7149126,-0.44769126,-0.64158297,-1.0082432,-0.05324616,-0.111761816,0.210935,-0.6910143,0.2494695,0.36564535,1.2068981,1.0083637,0.10423216,-0.60470694,0.11802855,-1.8992122,-0.13689318,0.22176456,-0.08288808,0.54772484,1.0276839,-0.28520176,0.07613606,-0.022266455,-0.28215763,0.15156458,-0.033874646,-0.20659189,-0.24459484,-0.20340778,0.4932995,0.57271546,-1.4989377,0.63127404,-0.14770003,-0.37421918,0.39768896,-0.34659865,-0.2993038,0.10843974,-0.022201037,0.060400806,-0.26933387,0.19139543,-0.20441584,0.46544993,1.2814691,0.07108126,0.23734148,0.28185496,-0.51032555,0.4362225,0.309526,0.054984648
6,-0.009465653,0.3181962,0.7069683,-0.30968115,0.21431278,-0.15857348,-0.1261626,-0.5675912,0.17528489,0.9311741,-0.42727983,-0.55701566,1.0918599,-0.26974744,0.18414977,-0.052884277,-0.13695802,-0.14100383,0.0036177991,-0.47424495,-0.08325223,0.98751026,0.5187837,-0.6880093,0.77345926,-0.38697293,0.48059678,0.7265058,-0.48827893,0.33885038,-0.8537948,-0.3264696,-0.4092717,-0.5279167,-1.9812394,-1.2647485,-0.54825985,-0.085805275,-0.08465862,0.28348765,0.14137617,0.37584335,1.135825,0.63569814,1.3093368,-0.38536,-0.56693745,0.3330844,0.20499907,0.22990516,0.99334085,0.3715981,0.48294052,0.6615713,0.54131395,0.13248056,-0.90579623,-0.27057955,0.24576388,0.52996147,0.7362587,-0.3067885,0.1920715,0.28043216,-0.26599082,0.28218856,-0.6748747,-0.2370822,0.21194015,-0.26562288,-0.017642824,0.48733056,-0.24347489,0.14852142,1.0048215,0.48216364,-0.87280154,-0.22694027,1.2162559,-0.7641526,-0.5598528,0.25792134,0.05585197,-0.4351748,-0.898411,0.75583804,-0.16984245,-1.1216708,-0.79396105,-0.20264155,-0.3284807,-0.60501933,-0.16183536,-0.5261489,-1.0248553,-0.1169462,-0.34368068,-1.1446383,-0.30706206,-0.5048066
7,-0.003537507,-0.67830914,0.2481582,-1.0625147,0.25404885,-0.37480742,-0.37838244,-0.037812233,0.24217005,0.526908,-0.7017174,0.13961136,0.59460765,0.22699541,-0.3406122,0.45883647,0.4348057,0.24297872,0.17788573,0.25483164,0.44703835,0.60369146,-0.9990914,-1.0965006,-0.8459749,-0.15362877,-0.42769045,0.6572754,-0.07054625,-0.5678135,-1.4761018,-1.020575,0.028252747,-1.0735655,-0.71777546,-0.10923763,-0.18526667,0.87866825,-0.415671,-0.75792027,-0.5874741,0.25416303,0.40727153,0.040159162,-0.15752892,-0.45501712,0.8459838,0.085005745,0.36043397,-0.38069868,-0.026880516,0.29727173,-0.43788776,0.73739773,-0.32424796,-0.26637942,-0.59049517,0.33099207,0.41968462,0.10500234,-0.45097724,0.06222853,0.2102175,0.1734124,-0.073997796,0.8070405,0.79657197,-0.50734055,-0.61964434,-0.41530684,0.4106422,0.78114396,0.42326444,0.54619086,0.8439138,1.7251163,-1.2628694,0.23863496,0.15328914,-0.880893,-1.6288081,0.4050282,-0.5944074,0.33788604,0.30539197,-1.1122202,-0.14372085,-0.019323144,-0.26996446,0.24871047,-0.3328555,-0.7336131,-0.5369081,0.43700406,-0.5909955,-0.24742454,0.26568392,-0.06594496,-0.058832694,-1.2286408
8,-0.23498571,-0.23585063,0.40497354,-0.36524305,0.38658023,0.02340569,-1.0841657,0.11965289,0.23627366,0.12041377,0.044740178,0.8471174,0.23426965,-0.9500306,-0.059990205,0.6744453,-0.07382877,-0.5413469,0.11385648,-0.49688563,-0.018861042,0.5401891,-0.362679,0.31104553,0.9254213,-0.37446025,0.27695075,0.80014646,0.7714895,-0.74835724,-0.7639705,-0.7681082,0.054284297,-1.1363422,-0.38159207,-0.62280947,-0.19227183,0.5828338,0.1570557,0.17079492,-0.1507506,-0.29113936,0.36313942,0.0828092,0.081903055,-0.25256646,-0.32910615,1.6643522,-0.014566109,0.5406505,0.20675242,-0.5556822,0.1492446,0.26498836,0.32080278,0.74159956,0.06557759,-0.580408,0.33901423,-0.44979006,-0.20449384,-0.6750083,-0.4328442,0.40781134,0.36188623,0.7309497,-0.8170302,-0.08828488,0.2057343,0.3807896,0.17247409,0.3440116,0.38067573,-0.026171762,0.93806475,1.0265726,-2.1797285,-0.07385767,0.83832186,-0.943041,-1.4730108,-0.20159729,0.41127118,0.70303464,0.18498638,0.03312377,0.20022196,-1.2424295,0.124707855,0.2475949,0.124044955,-0.9362951,-0.6279867,0.11018725,-0.8980431,0.30314052,0.37600473,0.34879228,-0.6858057,0.49799445
9,0.3386336,-0.75502896,0.040236577,-0.494247,0.30399036,-0.87858635,0.44704482,0.55350393,0.13391198,0.1622391,-0.0118262535,-0.46144977,-0.03611814,0.64590734,0.28914046,-0.26602095,-0.11520015,0.015890857,0.27121323,0.37562624,-0.026642075,0.4680915,-0.8628614,-0.15130776,-1.0919989,0.46276128,-0.369507,-0.3572688,0.35844988,-0.13450809,-0.016052186,-0.90474224,-0.36749712,0.7411435,0.5524296,0.40977168,-0.049231056,0.8244089,-0.9456623,-0.70027703,-0.27420554,0.19080947,-0.19702083,-0.50689733,-0.58489,0.38755512,1.5430613,-0.9716529,-0.800883,-1.133745,-0.24527745,0.278142,-0.18323216,0.22514884,-0.13752945,-0.26968852,0.34598324,1.1903849,0.015617887,0.1909224,-1.2100556,0.037294168,0.17125694,-0.11850589,-0.06238495,0.39975378,1.5474695,-0.6215533,-0.6828463,0.25024578,0.34950367,1.2294236,0.2731919,-0.15703294,-0.34738073,0.75974065,0.6281618,0.29287776,-0.52614814,0.27644646,-0.10524081,0.38030422,-0.28266072,-0.27057114,0.8537015,-1.0457975,0.05589237,0.52281326,-0.4189929,-0.1471448,0.14090353,0.44252926,0.34184474,0.62201875,0.45122552,0.4985173,-0.8222409,0.60417205,0.6558302,-1.379919
